row_id,system,task,model,vendor,harness,model_group,outcome
20241212_epam-ai-run-claude-3-5-sonnet/sphinx-doc__sphinx-10466,20241212_epam-ai-run-claude-3-5-sonnet,sphinx-doc__sphinx-10466,Claude 3.5 Sonnet,Anthropic,EPAM AI/Run Developer Agent,Claude 3.5 Sonnet,1
20241212_epam-ai-run-claude-3-5-sonnet/sphinx-doc__sphinx-9367,20241212_epam-ai-run-claude-3-5-sonnet,sphinx-doc__sphinx-9367,Claude 3.5 Sonnet,Anthropic,EPAM AI/Run Developer Agent,Claude 3.5 Sonnet,1
20241212_epam-ai-run-claude-3-5-sonnet/sphinx-doc__sphinx-9673,20241212_epam-ai-run-claude-3-5-sonnet,sphinx-doc__sphinx-9673,Claude 3.5 Sonnet,Anthropic,EPAM AI/Run Developer Agent,Claude 3.5 Sonnet,0
20241212_epam-ai-run-claude-3-5-sonnet/sympy__sympy-13647,20241212_epam-ai-run-claude-3-5-sonnet,sympy__sympy-13647,Claude 3.5 Sonnet,Anthropic,EPAM AI/Run Developer Agent,Claude 3.5 Sonnet,1
20241212_epam-ai-run-claude-3-5-sonnet/sympy__sympy-14248,20241212_epam-ai-run-claude-3-5-sonnet,sympy__sympy-14248,Claude 3.5 Sonnet,Anthropic,EPAM AI/Run Developer Agent,Claude 3.5 Sonnet,0
20241212_epam-ai-run-claude-3-5-sonnet/sympy__sympy-24661,20241212_epam-ai-run-claude-3-5-sonnet,sympy__sympy-24661,Claude 3.5 Sonnet,Anthropic,EPAM AI/Run Developer Agent,Claude 3.5 Sonnet,1
20241212_google_jules_gemini_2.0_flash_experimental/astropy__astropy-14096,20241212_google_jules_gemini_2.0_flash_experimental,astropy__astropy-14096,Gemini 2.0 Flash (v20241212-experimental),Google DeepMind,Google Jules,Gemini 2.0 Flash (v20241212-experimental),1
20241212_google_jules_gemini_2.0_flash_experimental/django__django-11099,20241212_google_jules_gemini_2.0_flash_experimental,django__django-11099,Gemini 2.0 Flash (v20241212-experimental),Google DeepMind,Google Jules,Gemini 2.0 Flash (v20241212-experimental),1
20241212_google_jules_gemini_2.0_flash_experimental/django__django-11532,20241212_google_jules_gemini_2.0_flash_experimental,django__django-11532,Gemini 2.0 Flash (v20241212-experimental),Google DeepMind,Google Jules,Gemini 2.0 Flash (v20241212-experimental),0
20241212_google_jules_gemini_2.0_flash_experimental/django__django-13810,20241212_google_jules_gemini_2.0_flash_experimental,django__django-13810,Gemini 2.0 Flash (v20241212-experimental),Google DeepMind,Google Jules,Gemini 2.0 Flash (v20241212-experimental),1
20241212_google_jules_gemini_2.0_flash_experimental/django__django-13933,20241212_google_jules_gemini_2.0_flash_experimental,django__django-13933,Gemini 2.0 Flash (v20241212-experimental),Google DeepMind,Google Jules,Gemini 2.0 Flash (v20241212-experimental),1
20241212_google_jules_gemini_2.0_flash_experimental/django__django-14034,20241212_google_jules_gemini_2.0_flash_experimental,django__django-14034,Gemini 2.0 Flash (v20241212-experimental),Google DeepMind,Google Jules,Gemini 2.0 Flash (v20241212-experimental),0
20241212_google_jules_gemini_2.0_flash_experimental/django__django-14238,20241212_google_jules_gemini_2.0_flash_experimental,django__django-14238,Gemini 2.0 Flash (v20241212-experimental),Google DeepMind,Google Jules,Gemini 2.0 Flash (v20241212-experimental),1
20241212_google_jules_gemini_2.0_flash_experimental/django__django-15525,20241212_google_jules_gemini_2.0_flash_experimental,django__django-15525,Gemini 2.0 Flash (v20241212-experimental),Google DeepMind,Google Jules,Gemini 2.0 Flash (v20241212-experimental),1
20241212_google_jules_gemini_2.0_flash_experimental/django__django-15554,20241212_google_jules_gemini_2.0_flash_experimental,django__django-15554,Gemini 2.0 Flash (v20241212-experimental),Google DeepMind,Google Jules,Gemini 2.0 Flash (v20241212-experimental),0
20241212_google_jules_gemini_2.0_flash_experimental/django__django-15695,20241212_google_jules_gemini_2.0_flash_experimental,django__django-15695,Gemini 2.0 Flash (v20241212-experimental),Google DeepMind,Google Jules,Gemini 2.0 Flash (v20241212-experimental),0
20241212_google_jules_gemini_2.0_flash_experimental/django__django-16145,20241212_google_jules_gemini_2.0_flash_experimental,django__django-16145,Gemini 2.0 Flash (v20241212-experimental),Google DeepMind,Google Jules,Gemini 2.0 Flash (v20241212-experimental),1
20241212_google_jules_gemini_2.0_flash_experimental/matplotlib__matplotlib-23299,20241212_google_jules_gemini_2.0_flash_experimental,matplotlib__matplotlib-23299,Gemini 2.0 Flash (v20241212-experimental),Google DeepMind,Google Jules,Gemini 2.0 Flash (v20241212-experimental),0
20241212_google_jules_gemini_2.0_flash_experimental/pydata__xarray-3305,20241212_google_jules_gemini_2.0_flash_experimental,pydata__xarray-3305,Gemini 2.0 Flash (v20241212-experimental),Google DeepMind,Google Jules,Gemini 2.0 Flash (v20241212-experimental),1
20241212_google_jules_gemini_2.0_flash_experimental/pylint-dev__pylint-6528,20241212_google_jules_gemini_2.0_flash_experimental,pylint-dev__pylint-6528,Gemini 2.0 Flash (v20241212-experimental),Google DeepMind,Google Jules,Gemini 2.0 Flash (v20241212-experimental),0
20241212_google_jules_gemini_2.0_flash_experimental/sphinx-doc__sphinx-10466,20241212_google_jules_gemini_2.0_flash_experimental,sphinx-doc__sphinx-10466,Gemini 2.0 Flash (v20241212-experimental),Google DeepMind,Google Jules,Gemini 2.0 Flash (v20241212-experimental),0
20241212_google_jules_gemini_2.0_flash_experimental/sphinx-doc__sphinx-9367,20241212_google_jules_gemini_2.0_flash_experimental,sphinx-doc__sphinx-9367,Gemini 2.0 Flash (v20241212-experimental),Google DeepMind,Google Jules,Gemini 2.0 Flash (v20241212-experimental),1
20241212_google_jules_gemini_2.0_flash_experimental/sphinx-doc__sphinx-9673,20241212_google_jules_gemini_2.0_flash_experimental,sphinx-doc__sphinx-9673,Gemini 2.0 Flash (v20241212-experimental),Google DeepMind,Google Jules,Gemini 2.0 Flash (v20241212-experimental),1
20241212_google_jules_gemini_2.0_flash_experimental/sympy__sympy-13647,20241212_google_jules_gemini_2.0_flash_experimental,sympy__sympy-13647,Gemini 2.0 Flash (v20241212-experimental),Google DeepMind,Google Jules,Gemini 2.0 Flash (v20241212-experimental),1
20241212_google_jules_gemini_2.0_flash_experimental/sympy__sympy-14248,20241212_google_jules_gemini_2.0_flash_experimental,sympy__sympy-14248,Gemini 2.0 Flash (v20241212-experimental),Google DeepMind,Google Jules,Gemini 2.0 Flash (v20241212-experimental),0
20241212_google_jules_gemini_2.0_flash_experimental/sympy__sympy-24661,20241212_google_jules_gemini_2.0_flash_experimental,sympy__sympy-24661,Gemini 2.0 Flash (v20241212-experimental),Google DeepMind,Google Jules,Gemini 2.0 Flash (v20241212-experimental),0
20241213_devlo/astropy__astropy-14096,20241213_devlo,astropy__astropy-14096,,,devlo,unknown:20241213_devlo,1
20241213_devlo/django__django-11099,20241213_devlo,django__django-11099,,,devlo,unknown:20241213_devlo,1
20241213_devlo/django__django-11532,20241213_devlo,django__django-11532,,,devlo,unknown:20241213_devlo,0
20241213_devlo/django__django-13810,20241213_devlo,django__django-13810,,,devlo,unknown:20241213_devlo,1
20241213_devlo/django__django-13933,20241213_devlo,django__django-13933,,,devlo,unknown:20241213_devlo,1
20241213_devlo/django__django-14034,20241213_devlo,django__django-14034,,,devlo,unknown:20241213_devlo,0
20241213_devlo/django__django-14238,20241213_devlo,django__django-14238,,,devlo,unknown:20241213_devlo,1
20241213_devlo/django__django-15525,20241213_devlo,django__django-15525,,,devlo,unknown:20241213_devlo,1
20241213_devlo/django__django-15554,20241213_devlo,django__django-15554,,,devlo,unknown:20241213_devlo,0
20241213_devlo/django__django-15695,20241213_devlo,django__django-15695,,,devlo,unknown:20241213_devlo,0
20241213_devlo/django__django-16145,20241213_devlo,django__django-16145,,,devlo,unknown:20241213_devlo,1
20241213_devlo/matplotlib__matplotlib-23299,20241213_devlo,matplotlib__matplotlib-23299,,,devlo,unknown:20241213_devlo,1
20241213_devlo/pydata__xarray-3305,20241213_devlo,pydata__xarray-3305,,,devlo,unknown:20241213_devlo,1
20241213_devlo/pylint-dev__pylint-6528,20241213_devlo,pylint-dev__pylint-6528,,,devlo,unknown:20241213_devlo,1
20241213_devlo/sphinx-doc__sphinx-10466,20241213_devlo,sphinx-doc__sphinx-10466,,,devlo,unknown:20241213_devlo,1
20241213_devlo/sphinx-doc__sphinx-9367,20241213_devlo,sphinx-doc__sphinx-9367,,,devlo,unknown:20241213_devlo,1
20241213_devlo/sphinx-doc__sphinx-9673,20241213_devlo,sphinx-doc__sphinx-9673,,,devlo,unknown:20241213_devlo,0
20241213_devlo/sympy__sympy-13647,20241213_devlo,sympy__sympy-13647,,,devlo,unknown:20241213_devlo,1
20241213_devlo/sympy__sympy-14248,20241213_devlo,sympy__sympy-14248,,,devlo,unknown:20241213_devlo,0
20241213_devlo/sympy__sympy-24661,20241213_devlo,sympy__sympy-24661,,,devlo,unknown:20241213_devlo,1
20241223_emergent/astropy__astropy-14096,20241223_emergent,astropy__astropy-14096,,Anthropic,Emergent E1,unknown:20241223_emergent,1
20241223_emergent/django__django-11099,20241223_emergent,django__django-11099,,Anthropic,Emergent E1,unknown:20241223_emergent,1
20241223_emergent/django__django-11532,20241223_emergent,django__django-11532,,Anthropic,Emergent E1,unknown:20241223_emergent,1
20241223_emergent/django__django-13810,20241223_emergent,django__django-13810,,Anthropic,Emergent E1,unknown:20241223_emergent,1
20241223_emergent/django__django-13933,20241223_emergent,django__django-13933,,Anthropic,Emergent E1,unknown:20241223_emergent,1
20241223_emergent/django__django-14034,20241223_emergent,django__django-14034,,Anthropic,Emergent E1,unknown:20241223_emergent,0
20241223_emergent/django__django-14238,20241223_emergent,django__django-14238,,Anthropic,Emergent E1,unknown:20241223_emergent,1
20241223_emergent/django__django-15525,20241223_emergent,django__django-15525,,Anthropic,Emergent E1,unknown:20241223_emergent,0
20241223_emergent/django__django-15554,20241223_emergent,django__django-15554,,Anthropic,Emergent E1,unknown:20241223_emergent,0
20241223_emergent/django__django-15695,20241223_emergent,django__django-15695,,Anthropic,Emergent E1,unknown:20241223_emergent,0
20241223_emergent/django__django-16145,20241223_emergent,django__django-16145,,Anthropic,Emergent E1,unknown:20241223_emergent,1
20241223_emergent/matplotlib__matplotlib-23299,20241223_emergent,matplotlib__matplotlib-23299,,Anthropic,Emergent E1,unknown:20241223_emergent,0
20241223_emergent/pydata__xarray-3305,20241223_emergent,pydata__xarray-3305,,Anthropic,Emergent E1,unknown:20241223_emergent,1
20241223_emergent/pylint-dev__pylint-6528,20241223_emergent,pylint-dev__pylint-6528,,Anthropic,Emergent E1,unknown:20241223_emergent,1
20241223_emergent/sphinx-doc__sphinx-10466,20241223_emergent,sphinx-doc__sphinx-10466,,Anthropic,Emergent E1,unknown:20241223_emergent,1
20241223_emergent/sphinx-doc__sphinx-9367,20241223_emergent,sphinx-doc__sphinx-9367,,Anthropic,Emergent E1,unknown:20241223_emergent,1
20241223_emergent/sphinx-doc__sphinx-9673,20241223_emergent,sphinx-doc__sphinx-9673,,Anthropic,Emergent E1,unknown:20241223_emergent,0
20241223_emergent/sympy__sympy-13647,20241223_emergent,sympy__sympy-13647,,Anthropic,Emergent E1,unknown:20241223_emergent,1
20241223_emergent/sympy__sympy-14248,20241223_emergent,sympy__sympy-14248,,Anthropic,Emergent E1,unknown:20241223_emergent,1
20241223_emergent/sympy__sympy-24661,20241223_emergent,sympy__sympy-24661,,Anthropic,Emergent E1,unknown:20241223_emergent,1
20250110_blackboxai_agent_v1.1/astropy__astropy-14096,20250110_blackboxai_agent_v1.1,astropy__astropy-14096,,,Blackbox AI Agent,unknown:20250110_blackboxai_agent_v1.1,1
20250110_blackboxai_agent_v1.1/django__django-11099,20250110_blackboxai_agent_v1.1,django__django-11099,,,Blackbox AI Agent,unknown:20250110_blackboxai_agent_v1.1,1
20250110_blackboxai_agent_v1.1/django__django-11532,20250110_blackboxai_agent_v1.1,django__django-11532,,,Blackbox AI Agent,unknown:20250110_blackboxai_agent_v1.1,1
20250110_blackboxai_agent_v1.1/django__django-13810,20250110_blackboxai_agent_v1.1,django__django-13810,,,Blackbox AI Agent,unknown:20250110_blackboxai_agent_v1.1,1
20250110_blackboxai_agent_v1.1/django__django-13933,20250110_blackboxai_agent_v1.1,django__django-13933,,,Blackbox AI Agent,unknown:20250110_blackboxai_agent_v1.1,1
20250110_blackboxai_agent_v1.1/django__django-14034,20250110_blackboxai_agent_v1.1,django__django-14034,,,Blackbox AI Agent,unknown:20250110_blackboxai_agent_v1.1,0
20250110_blackboxai_agent_v1.1/django__django-14238,20250110_blackboxai_agent_v1.1,django__django-14238,,,Blackbox AI Agent,unknown:20250110_blackboxai_agent_v1.1,1
20250110_blackboxai_agent_v1.1/django__django-15525,20250110_blackboxai_agent_v1.1,django__django-15525,,,Blackbox AI Agent,unknown:20250110_blackboxai_agent_v1.1,0
20250110_blackboxai_agent_v1.1/django__django-15554,20250110_blackboxai_agent_v1.1,django__django-15554,,,Blackbox AI Agent,unknown:20250110_blackboxai_agent_v1.1,0
20250110_blackboxai_agent_v1.1/django__django-15695,20250110_blackboxai_agent_v1.1,django__django-15695,,,Blackbox AI Agent,unknown:20250110_blackboxai_agent_v1.1,0
20250110_blackboxai_agent_v1.1/django__django-16145,20250110_blackboxai_agent_v1.1,django__django-16145,,,Blackbox AI Agent,unknown:20250110_blackboxai_agent_v1.1,1
20250110_blackboxai_agent_v1.1/matplotlib__matplotlib-23299,20250110_blackboxai_agent_v1.1,matplotlib__matplotlib-23299,,,Blackbox AI Agent,unknown:20250110_blackboxai_agent_v1.1,1
20250110_blackboxai_agent_v1.1/pydata__xarray-3305,20250110_blackboxai_agent_v1.1,pydata__xarray-3305,,,Blackbox AI Agent,unknown:20250110_blackboxai_agent_v1.1,1
20250110_blackboxai_agent_v1.1/pylint-dev__pylint-6528,20250110_blackboxai_agent_v1.1,pylint-dev__pylint-6528,,,Blackbox AI Agent,unknown:20250110_blackboxai_agent_v1.1,0
20250110_blackboxai_agent_v1.1/sphinx-doc__sphinx-10466,20250110_blackboxai_agent_v1.1,sphinx-doc__sphinx-10466,,,Blackbox AI Agent,unknown:20250110_blackboxai_agent_v1.1,1
20250110_blackboxai_agent_v1.1/sphinx-doc__sphinx-9367,20250110_blackboxai_agent_v1.1,sphinx-doc__sphinx-9367,,,Blackbox AI Agent,unknown:20250110_blackboxai_agent_v1.1,1
20250110_blackboxai_agent_v1.1/sphinx-doc__sphinx-9673,20250110_blackboxai_agent_v1.1,sphinx-doc__sphinx-9673,,,Blackbox AI Agent,unknown:20250110_blackboxai_agent_v1.1,1
20250110_blackboxai_agent_v1.1/sympy__sympy-13647,20250110_blackboxai_agent_v1.1,sympy__sympy-13647,,,Blackbox AI Agent,unknown:20250110_blackboxai_agent_v1.1,1
20250110_blackboxai_agent_v1.1/sympy__sympy-14248,20250110_blackboxai_agent_v1.1,sympy__sympy-14248,,,Blackbox AI Agent,unknown:20250110_blackboxai_agent_v1.1,0
20250110_blackboxai_agent_v1.1/sympy__sympy-24661,20250110_blackboxai_agent_v1.1,sympy__sympy-24661,,,Blackbox AI Agent,unknown:20250110_blackboxai_agent_v1.1,0
20250110_learn_by_interact_claude3.5/astropy__astropy-14096,20250110_learn_by_interact_claude3.5,astropy__astropy-14096,Claude 3.5 Sonnet,Anthropic,Learn-by-interact,Claude 3.5 Sonnet,1
20250110_learn_by_interact_claude3.5/django__django-11099,20250110_learn_by_interact_claude3.5,django__django-11099,Claude 3.5 Sonnet,Anthropic,Learn-by-interact,Claude 3.5 Sonnet,1
20250110_learn_by_interact_claude3.5/django__django-11532,20250110_learn_by_interact_claude3.5,django__django-11532,Claude 3.5 Sonnet,Anthropic,Learn-by-interact,Claude 3.5 Sonnet,1
20250110_learn_by_interact_claude3.5/django__django-13810,20250110_learn_by_interact_claude3.5,django__django-13810,Claude 3.5 Sonnet,Anthropic,Learn-by-interact,Claude 3.5 Sonnet,0
20250110_learn_by_interact_claude3.5/django__django-13933,20250110_learn_by_interact_claude3.5,django__django-13933,Claude 3.5 Sonnet,Anthropic,Learn-by-interact,Claude 3.5 Sonnet,0
20250110_learn_by_interact_claude3.5/django__django-14034,20250110_learn_by_interact_claude3.5,django__django-14034,Claude 3.5 Sonnet,Anthropic,Learn-by-interact,Claude 3.5 Sonnet,0
20250110_learn_by_interact_claude3.5/django__django-14238,20250110_learn_by_interact_claude3.5,django__django-14238,Claude 3.5 Sonnet,Anthropic,Learn-by-interact,Claude 3.5 Sonnet,1
20250110_learn_by_interact_claude3.5/django__django-15525,20250110_learn_by_interact_claude3.5,django__django-15525,Claude 3.5 Sonnet,Anthropic,Learn-by-interact,Claude 3.5 Sonnet,1
20250110_learn_by_interact_claude3.5/django__django-15554,20250110_learn_by_interact_claude3.5,django__django-15554,Claude 3.5 Sonnet,Anthropic,Learn-by-interact,Claude 3.5 Sonnet,0
20250110_learn_by_interact_claude3.5/django__django-15695,20250110_learn_by_interact_claude3.5,django__django-15695,Claude 3.5 Sonnet,Anthropic,Learn-by-interact,Claude 3.5 Sonnet,1
20250110_learn_by_interact_claude3.5/django__django-16145,20250110_learn_by_interact_claude3.5,django__django-16145,Claude 3.5 Sonnet,Anthropic,Learn-by-interact,Claude 3.5 Sonnet,1
20250110_learn_by_interact_claude3.5/matplotlib__matplotlib-23299,20250110_learn_by_interact_claude3.5,matplotlib__matplotlib-23299,Claude 3.5 Sonnet,Anthropic,Learn-by-interact,Claude 3.5 Sonnet,0
20250110_learn_by_interact_claude3.5/pydata__xarray-3305,20250110_learn_by_interact_claude3.5,pydata__xarray-3305,Claude 3.5 Sonnet,Anthropic,Learn-by-interact,Claude 3.5 Sonnet,1
20250110_learn_by_interact_claude3.5/pylint-dev__pylint-6528,20250110_learn_by_interact_claude3.5,pylint-dev__pylint-6528,Claude 3.5 Sonnet,Anthropic,Learn-by-interact,Claude 3.5 Sonnet,0
20250110_learn_by_interact_claude3.5/sphinx-doc__sphinx-10466,20250110_learn_by_interact_claude3.5,sphinx-doc__sphinx-10466,Claude 3.5 Sonnet,Anthropic,Learn-by-interact,Claude 3.5 Sonnet,1
20250110_learn_by_interact_claude3.5/sphinx-doc__sphinx-9367,20250110_learn_by_interact_claude3.5,sphinx-doc__sphinx-9367,Claude 3.5 Sonnet,Anthropic,Learn-by-interact,Claude 3.5 Sonnet,1
20250110_learn_by_interact_claude3.5/sphinx-doc__sphinx-9673,20250110_learn_by_interact_claude3.5,sphinx-doc__sphinx-9673,Claude 3.5 Sonnet,Anthropic,Learn-by-interact,Claude 3.5 Sonnet,1
20250110_learn_by_interact_claude3.5/sympy__sympy-13647,20250110_learn_by_interact_claude3.5,sympy__sympy-13647,Claude 3.5 Sonnet,Anthropic,Learn-by-interact,Claude 3.5 Sonnet,1
20250110_learn_by_interact_claude3.5/sympy__sympy-14248,20250110_learn_by_interact_claude3.5,sympy__sympy-14248,Claude 3.5 Sonnet,Anthropic,Learn-by-interact,Claude 3.5 Sonnet,0
20250110_learn_by_interact_claude3.5/sympy__sympy-24661,20250110_learn_by_interact_claude3.5,sympy__sympy-24661,Claude 3.5 Sonnet,Anthropic,Learn-by-interact,Claude 3.5 Sonnet,1
20250117_wandb_programmer_o1_crosscheck5/astropy__astropy-14096,20250117_wandb_programmer_o1_crosscheck5,astropy__astropy-14096,o1-preview,OpenAI,W&B Programmer O1 crosscheck5,o1-preview,1
20250117_wandb_programmer_o1_crosscheck5/django__django-11099,20250117_wandb_programmer_o1_crosscheck5,django__django-11099,o1-preview,OpenAI,W&B Programmer O1 crosscheck5,o1-preview,1
20250117_wandb_programmer_o1_crosscheck5/django__django-11532,20250117_wandb_programmer_o1_crosscheck5,django__django-11532,o1-preview,OpenAI,W&B Programmer O1 crosscheck5,o1-preview,0
